userId,url,imageFileName,uploadedAt,mimeType,imageType,imageWidth,imageHeight,imageRatio,imageRotation,imageScale,imageArtist,size
60,www.jin-reichel.name,impedit_hic\voluptatum.png,2024-06-01T00:22:05.476357400,image/jpeg,thumbnail,2509,1666,0.74,274,8.69,Dali,4044882
46,www.herb-johnston.co,sapiente_quaerat\libero.avi,2024-04-23T00:22:05.478356100,image/png,thumbnail,4388,4890,0.41,338,4.26,Caravaggio,2542963
89,www.curt-weissnat.net,recusandae_dolores\officia.key,2023-11-14T00:22:05.480354600,image/png,full,4784,2936,0.68,157,8.03,Renoir,3924376
99,www.estefana-steuber.com,sunt_dolorem\qui.html,2023-12-05T00:22:05.485359200,image/png,thumbnail,2525,847,0.38,292,9.75,Vettriano,3451196
36,www.farah-carroll.org,voluptatibus_qui\autem.numbers,2024-06-10T00:22:05.489355400,image/jpeg,thumbnail,1985,3187,0.34,141,5.87,El Greco,2550066
3,www.joanie-runolfsson.co,consequatur_molestiae\nesciunt.jpg,2023-11-22T00:22:05.492354700,image/jpeg,full,3722,4204,0.60,256,9.29,Joan Miro,1277601
38,www.aide-daniel.info,similique_est\a.bmp,2024-07-17T00:22:05.499357400,image/jpeg,thumbnail,2133,4072,0.31,19,4.68,Ansel Adams,4784802
64,www.bridgett-dooley.org,dolore_fugit\quam.css,2024-02-11T00:22:05.502356200,image/png,thumbnail,1281,116,0.23,278,4.12,Rubens,3032512
20,www.lesa-casper.info,voluptatem_sunt\iusto.ppt,2023-12-30T00:22:05.505355700,image/png,thumbnail,4146,1007,0.06,313,2.62,Kandinsky,4627028
84,www.carrol-streich.co,unde_occaecati\cumque.tiff,2024-04-05T00:22:05.509354300,image/png,thumbnail,2321,2339,0.16,290,8.53,Michelangelo,642755
64,www.domenica-farrell.co,non_quia\quis.tiff,2023-12-22T00:22:05.513354700,image/jpeg,full,3522,2056,0.25,315,7.01,Escher,521374
25,www.marcella-hand.co,illo_asperiores\quia.html,2023-12-05T00:22:05.515354600,image/png,thumbnail,5014,4807,0.23,209,7.41,Raphael,3229021
71,www.tory-flatley.com,nesciunt_molestias\sunt.odt,2024-08-30T00:22:05.517356300,image/png,thumbnail,920,2512,0.78,312,2.21,Diego Rivera,1637503
30,www.karl-volkman.net,cupiditate_assumenda\provident.css,2023-12-24T00:22:05.519354600,image/png,full,3564,3552,0.05,179,0.69,Durer,4774346
22,www.guadalupe-treutel.biz,voluptas_provident\recusandae.docx,2024-08-11T00:22:05.520356300,image/jpeg,full,3945,3116,0.62,87,5.37,Diego Rivera,996003
5,www.teressa-walsh.name,porro_aut\quo.avi,2024-04-07T00:22:05.522354600,image/png,full,4600,3306,0.32,71,1.53,Klimt,2187537
81,www.bonita-ferry.co,harum_eveniet\ex.docx,2024-01-01T00:22:05.524354400,image/jpeg,thumbnail,341,1354,0.06,187,6.46,Chagall,4485723
92,www.shalanda-grimes.co,sit_quaerat\voluptatibus.pdf,2024-02-21T00:22:05.525354300,image/jpeg,full,3491,577,0.23,338,6.72,Vettriano,2044356
60,www.danyell-bradtke.org,occaecati_ea\neque.odp,2024-03-31T00:22:05.527353700,image/jpeg,thumbnail,1388,2709,0.00,208,1.70,Bernini,1028648
53,www.jody-conn.net,doloribus_voluptas\repudiandae.xls,2024-04-17T00:22:05.531353,image/jpeg,thumbnail,1686,1283,0.91,241,4.07,Bernini,2951677
17,www.vernon-lemke.io,excepturi_ipsa\tenetur.odp,2024-02-03T00:22:05.532355800,image/jpeg,thumbnail,2643,2473,0.04,284,2.19,Winslow Homer,2099696
26,www.kelly-schumm.co,consequatur_ut\et.js,2024-08-21T00:22:05.533354500,image/jpeg,thumbnail,3087,4136,0.87,123,2.88,Diego Rivera,4165921
64,www.cherise-hackett.org,doloremque_similique\temporibus.key,2023-09-18T00:22:05.533354500,image/jpeg,full,1189,3066,0.14,31,1.45,Diego Rivera,4315717
18,www.delpha-von.net,sunt_veritatis\aut.pptx,2024-05-02T00:22:05.533354500,image/png,full,595,1259,0.98,201,8.95,El Greco,1276639
68,www.merlin-hagenes.io,fugit_quibusdam\rem.mp3,2024-02-11T00:22:05.534355900,image/png,full,1170,663,0.98,275,7.69,Pollock,3897828
43,www.toby-stokes.io,et_sequi\cumque.flac,2024-08-03T00:22:05.534355900,image/jpeg,thumbnail,3323,361,0.53,222,6.46,Vincent,2780081
31,www.marco-von.name,error_vel\distinctio.wav,2024-06-17T00:22:05.534355900,image/jpeg,thumbnail,3676,2156,0.31,229,7.84,Matisse,4456626
63,www.lenard-schuster.com,aliquam_voluptate\et.jpg,2024-02-26T00:22:05.534355900,image/jpeg,full,937,1832,0.81,136,3.71,Escher,4241688
99,www.newton-gaylord.name,deserunt_quisquam\deserunt.gif,2024-04-13T00:22:05.535356700,image/png,full,4653,450,0.17,83,1.99,Joan Miro,3804095
75,www.sharika-mosciski.net,necessitatibus_rem\error.css,2024-04-26T00:22:05.535356700,image/jpeg,full,1624,2352,0.02,357,0.06,Matisse,3663139
28,www.kellye-lebsack.io,alias_pariatur\dignissimos.bmp,2023-10-12T00:22:05.535356700,image/jpeg,thumbnail,891,5095,0.17,133,7.41,Michelangelo,639685
31,www.leonard-langworth.com,et_autem\labore.pdf,2024-02-13T00:22:05.535356700,image/png,thumbnail,503,1275,0.95,143,5.36,Warhol,4329383
55,www.elijah-cummings.name,unde_et\ut.csv,2023-10-30T00:22:05.535356700,image/jpeg,full,5077,5091,0.88,214,2.16,Seurat,2893033
1,www.karen-gleason.co,ut_officia\sit.gif,2024-03-06T00:22:05.535356700,image/jpeg,thumbnail,2751,895,0.84,289,2.80,Pollock,433670
55,www.rocky-toy.net,libero_reiciendis\est.json,2023-09-19T00:22:05.535356700,image/png,thumbnail,2060,935,0.83,192,8.54,Picasso,1853431
10,www.abel-stark.biz,tempora_eveniet\consequatur.xlsx,2024-08-05T00:22:05.535356700,image/png,full,1321,4041,0.56,273,9.67,Kandinsky,380715
72,www.quinton-schuster.org,sunt_necessitatibus\sit.gif,2024-01-23T00:22:05.535356700,image/jpeg,thumbnail,3043,4719,0.48,139,6.46,Matisse,4191593
54,www.lyndon-collier.info,explicabo_ea\deserunt.odp,2024-04-10T00:22:05.413118200,image/jpeg,full,3563,1831,0.38,237,2.96,Botticelli,2585563
10,www.victor-kessler.io,impedit_fugit\libero.html,2024-01-11T00:22:05.452358400,image/png,full,631,2550,0.11,225,3.98,Vettriano,1358528
47,www.collene-swaniawski.net,harum_voluptas\possimus.tiff,2024-01-18T00:22:05.455356300,image/jpeg,full,800,3622,0.51,253,0.91,Matisse,881139
8,www.jannet-farrell.biz,earum_omnis\qui.mp4,2024-08-12T00:22:05.458357,image/jpeg,full,1736,3953,0.60,9,9.72,Picasso,4424231
69,www.angelyn-ratke.biz,ab_a\possimus.jpeg,2024-07-15T00:22:05.460354800,image/png,full,1696,499,0.62,193,2.77,Magritte,2467500
65,www.marc-mueller.co,ratione_veniam\voluptatum.pptx,2023-12-10T00:22:05.461355200,image/png,full,3273,2714,0.21,206,4.26,Joan Miro,1377359
25,www.fredrick-ullrich.com,sit_blanditiis\quae.odt,2024-07-24T00:22:05.463354900,image/jpeg,thumbnail,1214,1479,0.27,4,3.39,Diego Rivera,3863891
18,www.arletha-ritchie.io,eos_eveniet\pariatur.numbers,2023-11-15T00:22:05.464356700,image/png,full,4774,726,0.02,215,0.95,Donatello,4651538
86,www.philip-gulgowski.com,quia_sed\natus.avi,2024-09-11T00:22:05.466354400,image/jpeg,thumbnail,2493,3120,0.82,119,4.84,Monet,2445627
97,www.hedy-kovacek.io,numquam_consequuntur\accusantium.mov,2024-01-15T00:22:05.468355800,image/png,thumbnail,858,3890,0.79,299,7.70,Pollock,1659825
54,www.vicenta-gleichner.name,voluptate_magnam\voluptates.mov,2024-06-09T00:22:05.470358300,image/png,thumbnail,404,2034,0.78,227,4.27,Rothko,3227844
73,www.debora-shanahan.net,velit_soluta\placeat.flac,2024-05-21T00:22:05.471354400,image/jpeg,full,2559,958,0.95,342,5.74,Durer,2443479
7,www.nancee-hansen.co,enim_quae\expedita.gif,2023-10-29T00:22:05.473354,image/jpeg,full,3347,3600,0.59,178,5.14,Titian,4200343
2,www.timothy-towne.org,quos_non\corrupti.odp,2024-07-21T00:22:05.475354400,image/png,thumbnail,1988,3930,0.07,354,6.62,Munch,4722908
12,www.lorenzo-turner.biz,iure_sed\doloribus.pdf,2024-02-18T00:22:05.477355100,image/png,thumbnail,3397,195,0.37,82,6.80,Picasso,3386534
66,www.heath-mosciski.biz,distinctio_ut\dolores.csv,2023-10-30T00:22:05.479354700,image/jpeg,thumbnail,246,3451,0.30,239,0.23,Rothko,1392702
86,www.jame-labadie.net,amet_eum\autem.key,2024-03-17T00:22:05.481357100,image/jpeg,thumbnail,1084,1192,0.11,219,0.27,El Greco,470063
30,www.verline-senger.name,ab_rerum\alias.json,2023-09-26T00:22:05.483353600,image/jpeg,full,2408,3470,0.67,357,9.97,Rembrandt,2026727
93,www.william-will.biz,quod_delectus\reiciendis.txt,2023-10-26T00:22:05.486358900,image/png,full,4657,2372,0.63,349,4.69,Botticelli,4938296
48,www.laquita-dubuque.io,occaecati_harum\aspernatur.pdf,2023-12-03T00:22:05.488355700,image/png,thumbnail,131,409,0.14,77,4.34,Chagall,3451885
77,www.merrill-nader.co,consequuntur_ullam\ducimus.pdf,2023-11-13T00:22:05.491354300,image/png,full,3234,771,0.70,315,0.76,Matisse,3487186
82,www.graham-pacocha.info,aut_cumque\et.pptx,2024-04-23T00:22:05.494356,image/jpeg,full,3400,4352,0.18,84,6.90,Durer,2980940
25,www.lucy-mcglynn.com,repudiandae_quia\voluptatem.doc,2024-05-10T00:22:05.497354,image/png,thumbnail,730,523,0.92,83,3.88,Raphael,3584984
62,www.duncan-bernhard.name,distinctio_voluptatum\sequi.gif,2023-09-19T00:22:05.502356200,image/jpeg,full,2633,420,0.76,192,9.18,Cezanne,748076
20,www.karyl-bogisich.info,non_beatae\consequatur.js,2023-12-17T00:22:05.506355100,image/png,thumbnail,1637,4588,0.91,149,0.60,Dali,3222384
73,www.freida-emmerich.com,corporis_modi\qui.mp4,2024-06-30T00:22:05.509354300,image/jpeg,full,3069,4860,0.83,17,3.09,Michelangelo,1006432
11,www.otis-langworth.info,rem_nobis\sed.pdf,2024-05-18T00:22:05.513354700,image/png,full,2593,4034,0.00,8,8.09,Gauguin,2219784
75,www.chanda-considine.org,iure_nostrum\corporis.odt,2024-01-21T00:22:05.515354600,image/png,thumbnail,4953,2159,0.25,82,1.39,Vincent,4133667
53,www.kasie-bayer.name,autem_maxime\eaque.mp4,2024-08-24T00:22:05.517356300,image/png,full,2223,1799,0.71,120,6.25,Ansel Adams,1221593
63,www.landon-barton.biz,rerum_animi\sed.pptx,2024-04-03T00:22:05.519354600,image/jpeg,thumbnail,4728,3694,0.98,295,6.23,Michelangelo,4554588
72,www.delmy-douglas.com,maiores_velit\at.odp,2023-12-16T00:22:05.521356800,image/jpeg,full,3921,4500,0.08,155,7.79,Matisse,4374694
73,www.denny-champlin.org,consequatur_consequatur\est.odp,2024-03-14T00:22:05.523353900,image/jpeg,thumbnail,1013,2365,0.37,53,7.03,Chagall,3390042
50,www.raymond-kuhlman.io,qui_suscipit\corrupti.jpg,2024-07-19T00:22:05.525354300,image/png,thumbnail,4651,3088,0.19,184,1.03,Dali,1906108
26,www.jeromy-roob.co,soluta_sunt\ut.pages,2023-11-05T00:22:05.527353700,image/jpeg,thumbnail,4684,3138,0.88,133,9.76,Kahlo,210135
17,www.milly-schroeder.org,omnis_veritatis\eum.ods,2023-10-05T00:22:05.530356700,image/jpeg,full,3443,3142,0.18,7,4.69,Pissarro,395506
0,www.francis-murphy.com,quasi_alias\quia.txt,2024-01-10T00:22:05.532355800,image/png,thumbnail,2973,3115,0.53,290,0.52,Warhol,1295991
48,www.edward-lakin.info,nisi_aperiam\at.odt,2024-06-09T00:22:05.532355800,image/png,thumbnail,1113,1753,0.73,349,3.45,Pollock,1156329
28,www.jefferey-ratke.name,esse_est\dicta.flac,2023-12-02T00:22:05.532355800,image/png,full,1922,2346,0.67,247,6.32,Titian,2234248
24,www.ludie-hilll.co,fugit_similique\voluptates.docx,2023-09-23T00:22:05.533354500,image/png,thumbnail,4423,986,0.68,270,6.47,Donatello,923851
87,www.brad-murphy.net,sit_nihil\sequi.odp,2023-12-02T00:22:05.533354500,image/jpeg,full,1916,1595,0.67,314,6.17,Durer,2440770
37,www.venita-collier.com,reiciendis_possimus\et.key,2024-01-19T00:22:05.533354500,image/jpeg,thumbnail,1594,3111,0.78,145,0.11,Monet,2922191
30,www.lane-hilpert.io,debitis_qui\nisi.ppt,2023-12-20T00:22:05.533354500,image/png,thumbnail,3546,3026,0.92,148,5.04,Monet,4154119
11,www.vida-hackett.co,tempore_et\voluptatem.tiff,2024-07-25T00:22:05.533354500,image/jpeg,full,4920,4468,0.29,184,8.87,Klimt,672049
98,www.johnson-ortiz.co,molestiae_dolorum\perspiciatis.doc,2024-02-01T00:22:05.534355900,image/png,full,2371,2065,0.65,216,2.78,Winslow Homer,382883
10,www.bennie-crist.biz,dolorem_cumque\cupiditate.mp3,2024-04-30T00:22:05.534355900,image/png,thumbnail,4129,4581,0.46,214,6.88,Munch,2062909
58,www.octavio-ritchie.io,minus_enim\qui.css,2024-04-13T00:22:05.534355900,image/png,full,1400,4447,0.92,24,9.03,Picasso,693708
51,www.jacob-spinka.io,animi_cupiditate\autem.mp3,2024-06-02T00:22:05.534355900,image/jpeg,full,1775,416,0.07,359,4.77,Dali,288900
80,www.natisha-grimes.io,qui_temporibus\cumque.bmp,2024-05-14T00:22:05.534355900,image/jpeg,full,3891,2072,0.48,300,3.85,Chagall,358049
8,www.cathy-schaefer.net,deserunt_aut\dicta.odp,2023-09-22T00:22:05.534355900,image/png,thumbnail,2270,2302,0.74,36,3.93,Dali,3227939
0,www.amelia-christiansen.name,pariatur_iure\soluta.mp4,2024-02-08T00:22:05.535356700,image/jpeg,full,3763,4978,0.51,35,2.27,Manet,1910061
61,www.valentin-mosciski.name,voluptatibus_id\magni.key,2024-07-30T00:22:05.421120900,image/jpeg,thumbnail,276,2968,0.12,93,8.56,Bernini,3582768
0,www.moshe-simonis.org,reprehenderit_accusamus\tenetur.mp4,2024-08-18T00:22:05.454356200,image/jpeg,full,3190,3186,0.83,249,3.81,Kahlo,5036481
68,www.ashlie-stanton.name,sed_nihil\et.key,2023-10-16T00:22:05.456355100,image/png,full,3499,4283,0.76,325,5.84,Edward Hopper,724036
32,www.lasonya-weissnat.biz,doloribus_dolore\autem.json,2024-03-08T00:22:05.458357,image/jpeg,thumbnail,920,442,0.55,181,6.42,Caravaggio,1598518
29,www.rupert-wolff.co,dolor_soluta\voluptatibus.js,2024-05-18T00:22:05.467355300,image/png,thumbnail,3196,2600,0.41,130,6.27,Da Vinci,908809
8,www.angie-beahan.io,laudantium_numquam\atque.pptx,2024-06-13T00:22:05.471354400,image/png,thumbnail,1025,4842,0.03,208,8.12,Gauguin,913737
83,www.lyndsey-fritsch.net,et_atque\vitae.webm,2023-09-23T00:22:05.475354400,image/jpeg,full,1202,3183,0.79,170,3.47,Renoir,2116948
25,www.claud-considine.info,voluptas_excepturi\voluptates.png,2023-10-11T00:22:05.479354700,image/png,thumbnail,2118,1333,0.12,244,1.44,Botticelli,4770236
64,www.gerry-nicolas.name,alias_est\vel.mp4,2024-04-21T00:22:05.483353600,image/png,full,4244,3098,0.98,118,8.57,Vincent,926148
13,www.courtney-hessel.org,alias_libero\sunt.html,2024-03-21T00:22:05.486358900,image/png,full,4136,1108,0.27,57,8.67,Warhol,2444091
58,www.corrinne-gleason.name,sequi_recusandae\libero.json,2023-12-08T00:22:05.487356400,image/png,full,1138,110,0.29,338,1.83,Matisse,4532032
60,www.lorena-dooley.biz,et_odio\est.pdf,2023-09-21T00:22:05.489355400,image/png,full,1342,4120,0.84,252,8.68,Cezanne,3451484
88,www.chris-klocko.name,enim_recusandae\et.docx,2024-07-29T00:22:05.491354300,image/jpeg,thumbnail,1126,1345,0.85,139,1.99,Pissarro,1170302
76,www.clifton-buckridge.co,eveniet_ut\quo.flac,2024-01-01T00:22:05.493359300,image/png,thumbnail,1116,4580,0.79,348,7.48,Magritte,3233118
87,www.fidelia-rodriguez.biz,suscipit_nihil\quia.pdf,2024-05-17T00:22:05.494356,image/jpeg,thumbnail,4213,3413,0.45,161,2.81,Picasso,957497
66,www.ernie-haley.co,molestiae_tenetur\earum.webm,2023-11-01T00:22:05.496354500,image/png,full,3824,1614,0.28,352,0.49,Kandinsky,2346348
22,www.latoria-jones.biz,expedita_nulla\provident.doc,2024-02-13T00:22:05.498356300,image/jpeg,full,3180,458,0.69,108,3.32,Vettriano,2324152
95,www.kenny-bins.com,in_distinctio\molestiae.txt,2024-04-20T00:22:05.501356100,image/jpeg,thumbnail,4424,1477,0.32,211,7.54,Botticelli,553242
63,www.mandie-lemke.name,nobis_et\nulla.mov,2024-02-15T00:22:05.503355900,image/png,full,3836,198,0.09,111,9.97,Bernini,1546509
60,www.jazmine-stokes.io,dicta_soluta\autem.webm,2024-07-18T00:22:05.505355700,image/jpeg,thumbnail,2437,3099,0.82,113,4.72,Winslow Homer,789989
56,www.ernesto-jenkins.net,impedit_impedit\unde.odp,2024-02-21T00:22:05.507354900,image/jpeg,thumbnail,3055,159,0.22,176,5.08,Pollock,498834
91,www.zina-koss.com,asperiores_ut\voluptatum.ppt,2024-05-10T00:22:05.510354200,image/jpeg,thumbnail,3236,899,0.35,128,9.16,Picasso,823606
19,www.leonard-crona.co,facere_est\voluptas.tiff,2023-12-11T00:22:05.512355900,image/jpeg,thumbnail,1737,4790,0.94,46,7.37,Klimt,4375980
49,www.alton-mann.co,numquam_omnis\aut.png,2024-08-21T00:22:05.514356300,image/png,full,2808,2682,0.92,209,5.55,Matisse,1562782
68,www.heath-gaylord.com,harum_ut\iste.html,2024-02-26T00:22:05.518355700,image/png,thumbnail,256,717,0.25,210,5.89,Renoir,1151882
54,www.rona-kunze.info,fugit_ducimus\et.ods,2024-03-01T00:22:05.521356800,image/png,thumbnail,2345,3368,0.60,52,4.51,Da Vinci,2451354
94,www.freddy-beier.com,ut_beatae\suscipit.doc,2024-02-28T00:22:05.522354600,image/png,thumbnail,2637,1208,0.57,343,9.03,Botticelli,2651750
25,www.emmitt-pouros.co,et_totam\expedita.pages,2024-06-15T00:22:05.524354400,image/png,thumbnail,3081,2535,0.76,264,4.88,Vettriano,613839
78,www.heike-brekke.net,doloremque_asperiores\autem.ods,2024-07-05T00:22:05.526354200,image/png,full,1658,4966,0.87,283,5.68,Renoir,4989825
25,www.eugenia-abbott.org,explicabo_quod\omnis.bmp,2024-07-20T00:22:05.528355100,image/jpeg,thumbnail,1243,2217,0.45,81,3.02,Gauguin,1604429
33,www.matthew-kozey.com,dolore_amet\inventore.html,2024-02-23T00:22:05.530356700,image/png,thumbnail,1066,2295,0.52,293,5.21,Matisse,426793
90,www.royal-jones.net,vel_repellat\ratione.avi,2024-09-04T00:22:05.531353,image/jpeg,thumbnail,5091,1037,0.80,88,3.10,Gauguin,4754510
69,www.royce-herzog.name,eveniet_dolores\et.docx,2024-04-16T00:22:05.532355800,image/png,thumbnail,557,318,0.52,197,7.52,Cassatt,458870
82,www.edyth-feest.io,nihil_libero\corporis.avi,2023-11-13T00:22:05.532355800,image/png,full,1241,3090,0.90,103,3.01,Escher,2408503
45,www.jerrell-lueilwitz.io,animi_libero\quia.csv,2023-09-28T00:22:05.532355800,image/jpeg,full,1386,4135,0.51,352,3.64,Warhol,1522183
49,www.luciana-wiza.net,magnam_dolorum\in.css,2024-08-06T00:22:05.532355800,image/jpeg,thumbnail,526,2592,0.32,323,0.93,Degas,1678548
82,www.margo-reichel.net,vitae_repellat\autem.tiff,2024-04-24T00:22:05.533354500,image/jpeg,thumbnail,2427,1825,0.84,129,1.05,Ansel Adams,1618376
27,www.georgie-ondricka.org,deserunt_impedit\quia.html,2024-08-29T00:22:05.533354500,image/jpeg,thumbnail,398,4796,0.37,298,7.20,Edward Hopper,749151
71,www.valeri-satterfield.net,sed_sint\nemo.doc,2024-05-10T00:22:05.533354500,image/png,full,317,2756,0.83,273,6.81,Donatello,4844781
93,www.korey-senger.net,sint_et\quia.png,2024-03-19T00:22:05.533354500,image/jpeg,thumbnail,132,1491,0.87,19,6.27,Degas,725816
51,www.micha-sawayn.net,molestiae_est\consequatur.xls,2024-06-21T00:22:05.533354500,image/jpeg,thumbnail,1838,2338,0.68,241,4.43,Kahlo,2422455
8,www.gregory-mayert.io,pariatur_et\aut.flac,2023-10-20T00:22:05.533354500,image/png,full,1730,3069,0.31,81,2.47,Joan Miro,1946413
10,www.stewart-torp.io,ab_qui\quos.numbers,2024-07-23T00:22:05.533354500,image/png,full,3790,2513,0.26,44,8.60,Edward Hopper,4435116
90,www.derick-baumbach.info,adipisci_eius\possimus.mov,2024-06-13T00:22:05.533354500,image/jpeg,thumbnail,4072,4770,0.33,8,2.54,Renoir,2030194
0,www.benton-marvin.co,voluptate_fugiat\natus.mp4,2023-09-27T00:22:05.534355900,image/png,thumbnail,3223,4397,0.62,150,4.60,Klimt,5011618
72,www.erin-torphy.net,odit_rem\sed.html,2024-08-17T00:22:05.534355900,image/jpeg,full,4128,1063,0.53,199,6.62,Chagall,2806440
59,www.melaine-kozey.info,ut_mollitia\ducimus.odt,2023-10-03T00:22:05.534355900,image/jpeg,full,1245,2680,0.13,344,6.14,Escher,1573684
79,www.masako-fay.net,aliquid_quisquam\enim.avi,2023-10-30T00:22:05.534355900,image/png,full,593,2849,0.08,101,7.67,Klimt,4184600
56,www.damian-baumbach.com,reiciendis_numquam\culpa.pages,2023-12-10T00:22:05.534355900,image/jpeg,thumbnail,3959,2805,0.77,106,7.91,Chagall,1585417
23,www.tara-stiedemann.com,similique_itaque\rerum.avi,2024-04-03T00:22:05.534355900,image/jpeg,thumbnail,3569,1462,0.68,285,7.44,Vettriano,4444727
